season,daynum,wteam,wscore,lteam,lscore,wloc,numot,wfgm,wfga,wfgm3,wfga3,wftm,wfta,wor,wdr,wast,wto,wstl,wblk,wpf,lfgm,lfga,lfgm3,lfga3,lftm,lfta,lor,ldr,last,lto,lstl,lblk,lpf,rpiRankW,rpiRankL,ptsW,ptsL,fgPcgW,fgPcgL,stlW,stlL,blkW,blkL
2012,31,1324,101,1377,83,H,0,35,72,10,24,21,28,15,30,20,14,10,2,17,30,64,6,26,17,21,6,26,13,15,10,3,17,146.0,285.0,2470,1810,0.4532814238042269,0.4445205479452054,194,167,69,88
2012,31,1344,76,1376,67,A,0,24,50,6,11,22,27,7,27,16,15,4,10,10,26,72,6,30,9,10,20,20,9,13,9,7,19,148.0,159.0,2203,1903,0.4272274488101826,0.4022183304144775,170,212,166,151
2012,31,1352,66,1192,54,H,0,21,49,6,15,18,24,13,21,15,20,12,1,20,18,51,1,9,17,22,16,19,4,22,12,2,19,117.0,328.0,2335,1762,0.4170258620689655,0.4122089364380113,288,167,86,110
2012,31,1355,97,1237,93,A,1,35,77,14,32,13,17,15,32,20,14,5,0,17,34,78,11,25,14,17,15,30,19,12,6,2,15,64.0,194.0,2504,2143,0.4635473340587595,0.4393232205367561,214,196,60,85
2012,31,1357,68,1346,55,A,0,21,50,6,15,20,29,9,30,12,16,6,3,19,21,67,4,15,9,20,20,25,13,15,7,2,23,243.0,169.0,2277,2208,0.4595671981776765,0.4254641909814323,211,169,102,102
2012,31,1362,65,1285,62,A,0,24,57,6,11,11,19,13,24,8,9,5,5,13,25,57,5,16,7,10,10,25,13,10,1,8,17,138.0,78.0,2332,2115,0.4706886738759249,0.4653215636822194,256,214,55,111
2012,31,1366,65,1214,49,A,0,21,48,8,15,15,18,10,23,7,18,3,2,20,14,46,0,12,21,26,12,18,10,18,7,4,21,205.0,303.0,1872,2134,0.4156739811912225,0.4025903939557474,195,226,95,160
2012,31,1367,50,1240,48,H,0,18,53,1,12,13,26,16,25,7,19,9,4,21,15,39,2,7,16,28,6,27,5,20,9,3,22,163.0,218.0,2118,1907,0.4370748299319728,0.4171855541718555,234,220,129,113
2012,31,1383,64,1291,54,A,0,21,54,10,28,12,18,12,25,12,16,8,3,17,23,55,4,14,4,15,15,20,9,18,6,2,17,222.0,296.0,2084,1748,0.4314540059347181,0.4242622950819672,205,178,73,99
2012,31,1384,71,1284,49,H,0,26,43,5,12,14,20,9,24,14,19,10,2,12,19,52,4,20,7,12,11,12,9,15,6,0,19,308.0,245.0,1763,2140,0.4585091420534458,0.4188679245283019,188,253,80,49
2012,31,1389,51,1373,44,H,0,18,43,5,17,10,14,7,20,7,11,6,3,17,15,44,3,18,11,19,13,21,6,14,2,4,17,304.0,209.0,1799,1975,0.4058323207776427,0.4243498817966903,236,180,110,106
2012,31,1390,72,1370,49,A,0,27,63,8,17,10,13,7,29,13,10,10,3,14,19,59,4,21,7,10,13,31,5,22,4,5,13,94.0,268.0,2256,1898,0.4392935982339956,0.4302114803625377,197,209,102,78
2012,31,1391,73,1190,65,H,0,25,54,11,24,12,23,13,32,20,23,5,3,20,25,58,2,12,13,24,8,20,14,16,11,4,16,270.0,192.0,2015,2015,0.4405724953329185,0.4417910447761194,185,307,79,84
2012,31,1403,61,1394,54,A,0,22,47,4,9,13,20,7,30,12,8,3,7,19,18,57,6,20,12,23,14,23,9,5,4,4,16,214.0,320.0,1844,1755,0.4380952380952381,0.3958333333333333,161,171,92,111
2012,31,1418,78,1270,56,H,0,28,49,5,13,17,26,6,27,15,17,5,5,17,20,56,6,21,10,15,8,19,5,13,6,4,23,182.0,195.0,2024,1907,0.4261704681872749,0.4166157605375687,163,181,144,104
2012,31,1421,66,1205,60,A,0,19,43,3,10,25,37,6,33,10,15,7,3,17,23,64,6,33,8,15,14,26,14,13,7,0,30,107.0,302.0,2421,1925,0.4673337257210123,0.4062126642771804,245,197,67,67
2012,31,1441,75,1359,71,A,0,24,55,7,18,20,28,12,27,13,11,8,2,16,24,58,9,28,14,22,13,23,11,13,4,6,24,233.0,271.0,2253,1812,0.412863070539419,0.435191403626595,251,151,95,57
2012,31,1442,55,1295,51,H,0,20,52,3,12,12,19,11,23,11,11,12,2,18,16,44,3,15,16,22,9,26,12,20,7,3,24,162.0,179.0,1815,2100,0.4563106796116505,0.4836814621409921,176,170,82,105
2012,31,1453,71,1227,68,H,0,26,59,3,14,16,28,15,20,12,7,7,4,14,25,56,9,18,9,15,14,26,12,15,1,2,22,154.0,284.0,1772,1706,0.4201846965699208,0.3958749168330007,166,137,132,79
2012,31,1454,59,1260,41,H,0,24,55,4,17,7,14,17,25,12,7,4,6,13,15,42,2,8,9,15,4,16,8,10,5,3,16,143.0,314.0,2039,1648,0.4196642685851319,0.4180386542591267,194,132,84,40
2012,31,1455,75,1168,60,H,0,27,56,5,17,16,23,11,26,17,18,9,2,15,24,51,4,18,8,15,5,22,9,23,13,2,19,16.0,170.0,2443,2134,0.4770491803278688,0.4703989703989704,194,149,127,79
2012,31,1457,59,1342,56,A,0,23,55,5,9,8,15,8,24,6,14,8,1,23,18,49,2,21,18,25,11,26,8,16,7,2,15,276.0,244.0,1849,1786,0.4089264173703257,0.4584253127299484,199,123,93,49
2012,31,1464,64,1178,61,A,0,24,60,9,28,7,13,8,27,11,7,3,5,13,24,59,5,19,8,13,10,32,10,11,4,6,12,180.0,125.0,1946,2389,0.4301745635910224,0.4402785216925549,182,250,154,151
2012,32,1153,57,1208,51,A,0,19,49,9,20,10,19,10,23,10,13,8,3,21,17,47,3,14,14,20,8,25,8,14,9,0,13,34.0,83.0,2522,1950,0.4211485870556062,0.3954285714285714,298,199,170,118
2012,32,1162,69,1258,61,A,0,21,40,12,19,15,22,8,28,9,24,5,2,12,24,58,5,18,8,10,7,15,7,11,13,0,17,185.0,109.0,1773,1974,0.4259259259259259,0.4238451935081148,164,206,64,80
2012,32,1193,79,1310,75,A,0,26,51,10,25,17,27,10,23,18,15,7,2,18,27,59,10,23,11,17,13,22,15,15,4,2,23,120.0,201.0,2154,2322,0.4440022740193292,0.4046391752577319,268,274,136,90
2012,32,1233,69,1145,57,A,0,27,58,7,28,8,12,11,16,20,8,6,2,13,19,39,8,14,11,15,7,22,9,21,4,1,14,59.0,331.0,2736,1965,0.5022134776192818,0.4067013287117273,241,192,71,76
2012,32,1255,92,1354,81,H,0,35,69,12,30,10,14,9,25,28,11,8,1,15,30,59,9,19,12,17,7,28,14,19,5,2,19,332.0,344.0,1907,1862,0.4155688622754491,0.3917104495037945,138,167,55,121
2012,32,1257,62,1435,60,H,1,25,60,5,20,7,11,14,23,13,16,7,3,18,18,44,10,26,14,24,8,23,10,18,7,2,14,9.0,11.0,2727,2615,0.4221832529592284,0.4606975533576262,353,214,193,144
2012,32,1264,71,1351,55,A,0,23,53,5,17,20,24,13,27,11,16,7,7,18,17,52,6,29,15,19,9,17,12,14,3,4,23,158.0,200.0,2274,2291,0.4310148232611174,0.4500875656742557,258,191,157,127
2012,32,1281,90,1322,56,H,0,36,65,9,22,9,15,16,27,21,13,9,2,12,21,61,6,20,8,13,16,17,9,16,7,4,15,15.0,231.0,2814,1998,0.5043701799485861,0.4193742478941035,285,244,97,185
2012,32,1305,76,1449,73,H,1,27,64,7,19,15,25,14,21,13,12,7,5,19,26,58,6,21,15,19,14,27,19,21,8,6,22,67.0,62.0,2191,2331,0.4504504504504504,0.448041775456919,181,209,149,124
2012,32,1321,92,1290,67,H,0,34,67,20,39,4,7,10,31,30,9,2,2,14,25,64,5,16,12,19,12,26,10,8,5,2,13,51.0,189.0,2155,2332,0.4527726995734308,0.4009876543209876,203,300,114,87
2012,32,1328,82,1170,53,H,0,31,54,11,20,9,12,9,20,22,12,16,6,11,19,43,6,11,9,14,7,16,13,22,7,1,14,118.0,315.0,2142,1739,0.4345922276956759,0.452485380116959,194,120,96,54
2012,32,1371,81,1120,59,H,0,28,60,10,24,15,19,14,26,18,11,10,5,18,23,50,3,16,10,19,6,20,11,14,6,6,18,55.0,122.0,2194,1942,0.4368770764119601,0.4170161773517076,264,199,98,149
2012,32,1393,72,1196,68,H,0,26,64,3,17,17,21,17,23,13,14,10,4,12,26,57,9,26,7,11,10,23,15,20,8,7,17,2.0,20.0,2742,2808,0.4668521094112193,0.4634377967711301,338,233,255,124
2012,33,1106,60,1198,57,A,0,21,51,8,20,10,17,10,15,11,12,6,3,21,21,46,1,9,14,21,13,25,7,19,7,1,20,318.0,260.0,1674,1768,0.3728813559322034,0.414500683994528,217,202,88,109
2012,33,1112,53,1319,39,H,0,19,45,9,26,6,12,9,20,15,7,2,4,9,16,43,5,14,2,5,5,21,13,9,5,0,11,73.0,335.0,2362,1621,0.4410430839002268,0.3954116059379217,191,171,119,58
2012,33,1113,67,1409,64,A,0,25,41,4,7,13,22,5,25,10,14,7,5,18,23,55,10,19,8,16,13,16,11,11,4,3,18,221.0,116.0,1891,2093,0.4544822793606671,0.4502219403931515,173,149,123,153
2012,33,1119,70,1127,50,A,0,26,48,11,19,7,10,5,30,20,17,8,2,11,19,57,6,20,6,9,10,20,12,13,5,1,14,294.0,345.0,1932,1762,0.4160206718346253,0.3970867637745408,171,187,54,67
2012,33,1123,71,1404,48,A,0,27,52,10,20,7,10,12,24,22,16,10,6,15,19,56,4,20,6,9,14,16,10,17,9,6,16,258.0,330.0,1827,1781,0.421195652173913,0.4045656309448319,176,175,75,68
2012,33,1125,82,1273,78,H,0,22,56,8,27,30,40,11,24,14,6,4,1,22,25,57,7,25,21,23,9,29,16,11,4,4,31,75.0,150.0,2745,2178,0.4786585365853658,0.4625684723067559,246,219,74,155
2012,33,1126,74,1197,59,H,0,23,48,4,15,24,33,10,21,10,10,9,7,17,22,54,2,11,13,15,13,19,5,18,6,2,26,253.0,317.0,2143,1999,0.4353741496598639,0.398616285258116,219,232,84,129
2012,33,1129,74,1232,65,H,0,29,56,11,25,5,8,8,25,16,14,7,1,18,23,49,10,27,9,16,3,20,11,14,7,1,16,160.0,140.0,1955,1992,0.4202261306532663,0.4172307692307692,169,179,53,97
2012,33,1131,75,1130,61,A,0,27,63,13,36,8,11,15,24,18,12,4,5,12,24,54,6,17,7,10,6,22,16,12,6,4,16,202.0,203.0,2045,1833,0.4222481071636575,0.407647440051847,187,153,98,89
2012,33,1140,79,1332,65,N,0,28,71,10,26,13,19,15,30,18,10,8,5,19,22,57,9,22,12,21,11,32,15,15,1,2,18,41.0,52.0,2575,2237,0.4637096774193548,0.4614024749558044,275,188,143,110
2012,33,1144,72,1219,62,H,0,24,55,5,8,19,28,14,28,19,14,5,4,17,22,58,5,25,13,20,12,22,11,15,5,2,20,228.0,265.0,2267,2019,0.4809523809523809,0.4343112244897959,184,151,160,80
2012,33,1148,82,1357,80,H,1,32,72,6,21,12,14,19,26,14,21,8,2,18,29,63,5,20,17,22,11,23,13,20,8,5,16,226.0,243.0,2029,2277,0.4245115452930728,0.4595671981776765,235,211,103,102
2012,33,1149,114,1440,81,H,0,42,69,13,22,17,20,10,28,20,12,11,3,15,34,68,5,24,8,15,10,20,12,15,6,2,18,181.0,269.0,2110,2299,0.4363095238095238,0.4363021420518602,227,227,73,105
2012,33,1150,76,1187,64,A,0,27,58,8,18,14,24,13,29,20,13,11,6,18,22,69,10,33,10,14,19,24,11,14,11,4,21,172.0,153.0,2010,1803,0.4115201900237529,0.4224196855775803,243,202,85,105
2012,33,1156,66,1178,61,A,0,24,54,3,12,15,19,15,17,14,18,10,4,19,20,43,1,13,20,22,6,17,10,19,6,7,18,84.0,125.0,2026,2389,0.4479855682501503,0.4402785216925549,258,250,99,151
2012,33,1157,78,1251,68,H,0,27,54,8,18,16,21,8,27,16,15,5,6,21,27,65,3,12,11,18,15,22,13,12,3,1,19,184.0,278.0,1809,1951,0.4721266345492085,0.4452012383900929,156,135,94,65
2012,33,1158,87,1151,85,H,2,26,68,12,43,23,31,11,35,10,12,10,4,16,30,69,14,26,11,14,6,37,18,17,6,0,26,123.0,290.0,2191,1979,0.4262295081967213,0.4010759115361625,229,156,115,29
2012,33,1162,72,1317,57,N,0,19,34,12,17,22,26,4,29,11,22,4,0,14,23,65,0,11,11,15,16,13,10,10,10,3,22,185.0,198.0,1773,1999,0.4259259259259259,0.4269662921348314,164,177,64,120
2012,33,1163,75,1116,62,H,0,28,49,5,8,14,21,4,31,17,15,6,11,14,24,77,8,22,6,14,27,20,12,12,4,2,17,32.0,86.0,2336,2299,0.4515789473684211,0.4344086021505376,199,265,233,160
2012,33,1165,81,1250,79,H,1,25,64,10,28,21,33,14,28,14,17,7,3,26,23,60,3,24,30,36,12,29,6,17,10,4,27,176.0,101.0,1755,2553,0.4045242847638057,0.4409969481180061,210,263,78,99
2012,33,1168,79,1188,57,A,0,25,50,10,21,19,24,13,27,15,15,5,0,18,20,52,5,19,12,18,9,15,7,13,4,0,21,170.0,299.0,2134,1623,0.4703989703989704,0.4364896073903002,149,132,79,55
2012,33,1172,86,1202,65,H,0,27,51,7,19,25,29,8,25,10,14,6,3,18,22,59,5,18,16,22,14,19,7,14,1,1,25,69.0,242.0,2460,1845,0.444796619123085,0.4116479152878888,172,148,113,95
2012,33,1174,71,1180,60,H,0,23,50,5,14,20,28,9,31,4,9,1,3,24,20,54,3,15,17,24,7,25,5,5,2,4,21,157.0,70.0,2148,2134,0.4251461988304094,0.4349397590361445,144,161,153,109
2012,33,1175,78,1271,68,A,0,24,52,7,18,23,30,11,28,9,14,8,6,20,24,67,6,27,14,25,21,19,11,13,8,3,22,256.0,319.0,1727,1690,0.4216621253405994,0.3756940160394818,200,160,179,83
2012,33,1176,62,1411,46,H,0,24,47,10,20,4,5,5,19,22,16,8,9,13,20,46,3,14,3,6,8,19,9,19,10,6,9,100.0,266.0,2112,2021,0.4876088412592096,0.4125452352231604,223,278,137,139
2012,33,1179,62,1102,60,H,0,18,45,6,20,20,31,6,26,8,13,9,4,26,16,41,6,15,22,35,5,26,6,15,9,2,24,135.0,152.0,2058,1638,0.440147329650092,0.4444444444444444,209,169,93,80
2012,33,1182,77,1399,67,H,0,26,52,5,12,20,28,12,25,16,15,4,3,14,24,60,6,21,13,15,13,20,15,14,5,6,27,104.0,149.0,2155,2144,0.4477351916376306,0.4626021370207416,223,195,107,69
2012,33,1183,72,1392,69,H,0,25,57,6,13,16,21,15,21,17,13,4,0,13,29,70,7,29,4,5,19,20,15,11,4,2,15,286.0,165.0,1726,1971,0.4277891854893908,0.4233532934131736,144,156,59,48
2012,33,1189,51,1298,48,H,0,17,51,5,20,12,16,5,26,8,14,4,2,18,14,51,4,21,16,21,10,32,6,18,9,1,19,236.0,329.0,1979,1590,0.4130177514792899,0.398716119828816,129,204,73,50
2012,33,1195,72,1190,63,H,0,27,50,8,20,10,16,8,20,18,14,5,3,18,22,63,5,16,14,20,23,17,9,16,6,2,16,215.0,192.0,2227,2015,0.4536082474226804,0.4417910447761194,253,307,121,84
2012,33,1201,82,1428,52,H,0,32,55,7,16,11,14,7,25,21,6,9,1,17,17,49,5,18,13,21,12,18,10,14,2,3,15,223.0,250.0,2019,1662,0.4067796610169492,0.4039780521262002,218,157,98,75
2012,33,1204,73,1111,62,H,0,26,55,8,16,13,21,9,26,15,13,3,2,23,23,47,4,15,12,26,6,26,7,17,4,1,21,219.0,255.0,1830,1950,0.4581646423751687,0.4401544401544401,211,160,63,107
2012,33,1205,62,1457,60,H,0,22,51,6,17,12,20,13,23,10,11,5,3,9,25,58,7,17,3,9,12,20,11,10,5,4,13,302.0,276.0,1925,1849,0.4062126642771804,0.4089264173703257,197,199,67,93
2012,33,1206,65,1406,53,A,0,23,55,5,17,14,17,18,23,11,11,5,4,14,18,48,8,17,9,13,10,16,5,13,3,1,17,89.0,311.0,2323,1647,0.4630872483221476,0.3668564199873498,224,177,163,135
2012,33,1207,84,1312,44,H,0,27,54,12,24,18,20,13,34,15,14,5,13,12,15,55,5,24,9,11,7,15,7,12,10,2,18,18.0,301.0,2190,1872,0.461447212336892,0.4052206339341205,194,193,153,78
2012,33,1209,66,1456,34,H,0,24,59,4,19,14,21,12,28,13,6,9,3,10,12,47,5,21,5,7,6,23,8,18,3,2,15,145.0,300.0,2165,1861,0.4357142857142857,0.4060913705583756,297,147,168,63
2012,33,1214,71,1224,53,N,0,22,55,5,18,22,32,12,27,13,16,9,4,14,19,53,0,6,15,19,9,24,5,19,8,1,24,303.0,283.0,2134,1798,0.4025903939557474,0.3801546391752577,226,181,160,89
2012,33,1221,62,1306,57,H,0,21,54,5,20,15,22,6,27,10,9,6,4,15,21,64,6,23,9,12,15,27,12,12,4,2,19,187.0,292.0,1886,1689,0.4300319488817891,0.3952861952861953,167,144,129,67
2012,33,1222,87,1394,66,H,0,28,60,8,13,23,28,16,27,14,19,10,7,17,22,57,5,12,17,25,10,18,8,17,9,5,19,188.0,320.0,2062,1755,0.4607013301088271,0.3958333333333333,150,171,142,111
2012,33,1225,94,1413,74,A,0,32,57,12,20,18,29,13,18,24,10,10,4,21,23,47,10,22,18,23,8,17,13,18,2,3,23,151.0,334.0,1999,1840,0.4722222222222222,0.4084778420038535,136,143,117,70
2012,33,1226,76,1315,63,H,0,26,51,4,10,20,29,11,31,14,11,3,1,18,23,58,9,22,8,17,9,19,9,9,4,3,22,293.0,254.0,1886,1781,0.4149403640929064,0.4369806094182825,202,161,64,113
2012,33,1228,82,1211,75,H,0,32,60,5,16,13,17,9,21,16,12,9,2,21,26,51,5,13,18,27,9,18,10,16,9,1,17,77.0,24.0,2098,2436,0.4405514072372199,0.4729885057471264,162,223,132,105
2012,33,1234,75,1135,54,H,0,28,69,2,10,17,24,21,35,15,10,8,3,17,21,60,4,22,8,17,10,27,12,12,5,2,20,112.0,307.0,2374,1821,0.4504602057390363,0.4017199017199017,253,152,114,72
2012,33,1236,92,1377,87,H,0,35,73,5,18,17,22,16,22,17,10,6,4,18,30,57,5,15,22,25,6,22,14,12,7,2,18,273.0,285.0,2015,1810,0.4507481296758104,0.4445205479452054,177,167,68,88
2012,33,1241,62,1220,60,A,0,24,57,6,21,8,10,13,22,11,13,4,4,18,22,54,6,16,10,14,10,21,17,10,7,4,13,262.0,237.0,2115,2091,0.4216459977452085,0.4041570438799076,213,245,83,84
2012,33,1242,70,1378,42,H,0,23,50,7,25,17,24,10,26,17,14,8,5,11,15,46,4,17,8,10,7,22,8,19,9,2,20,4.0,42.0,2867,2061,0.471889400921659,0.4357771260997067,285,196,222,125
2012,33,1245,57,1412,48,H,0,20,49,5,13,12,13,8,21,12,22,12,2,10,18,49,5,18,7,10,12,22,11,23,6,3,11,114.0,110.0,2174,1875,0.4515380150899594,0.4194996792815907,266,136,117,110
2012,33,1246,73,1314,72,H,0,28,63,4,17,13,18,16,22,9,9,7,7,12,25,60,11,18,11,14,15,21,17,13,2,6,16,1.0,3.0,3095,3091,0.4875444839857651,0.4585523655479175,242,259,344,219
2012,33,1247,78,1137,52,H,0,29,59,12,27,8,8,5,28,16,9,10,2,14,20,61,4,17,8,10,14,24,13,14,4,4,12,90.0,97.0,2417,2191,0.4634146341463415,0.463030303030303,265,139,109,99
2012,33,1249,80,1418,63,H,0,27,58,4,10,22,30,17,23,16,14,12,1,17,22,55,5,16,14,18,11,19,13,18,6,3,21,131.0,182.0,2383,2024,0.4264479753972321,0.4261704681872749,255,163,142,144
2012,33,1252,75,1244,52,H,0,32,68,6,22,5,12,19,31,17,16,9,1,16,20,61,5,18,7,17,16,21,10,16,9,1,14,235.0,333.0,2146,1848,0.429451287793953,0.4135151890886547,209,188,81,54
2012,33,1254,85,1291,76,A,0,30,54,8,15,17,24,10,32,19,17,2,2,12,30,74,7,18,9,12,14,17,16,7,12,4,21,102.0,296.0,2769,1748,0.4742268041237113,0.4242622950819672,206,178,113,99
2012,33,1256,73,1419,71,A,0,26,61,8,24,13,18,11,19,14,10,8,4,23,23,57,6,17,19,23,14,26,15,17,2,2,21,161.0,323.0,2197,1682,0.420855614973262,0.4078771695594125,209,149,114,62
2012,33,1259,66,1373,59,A,0,23,61,8,19,12,18,13,16,14,9,19,2,13,21,45,6,11,11,13,8,24,11,20,6,4,17,92.0,209.0,2222,1975,0.4253521126760563,0.4243498817966903,255,180,147,106
2012,33,1261,55,1353,50,A,0,20,55,3,17,12,18,15,22,13,18,6,7,18,15,45,2,11,18,24,9,23,9,17,16,2,21,79.0,141.0,2081,2095,0.4051906779661017,0.4239733629300777,229,261,125,122
2012,33,1266,61,1458,54,A,0,23,60,2,11,13,19,17,27,7,13,3,3,21,16,50,5,19,17,21,9,23,8,12,5,3,18,10.0,14.0,2638,2304,0.4520413182488932,0.4250666666666666,304,181,122,126
2012,33,1272,91,1122,60,H,0,32,56,15,25,12,24,12,30,23,19,8,5,14,24,72,2,10,10,13,19,18,11,15,9,2,17,17.0,193.0,2614,2144,0.4913112164296998,0.4439306358381503,278,222,196,110
2012,33,1274,83,1269,75,H,0,24,59,8,17,27,36,10,30,14,11,6,7,23,24,66,7,24,20,27,17,28,12,14,6,3,27,58.0,80.0,2206,2533,0.4318693693693693,0.4330443159922928,196,293,114,157
2012,33,1276,76,1235,66,H,0,27,56,7,29,15,18,6,29,14,11,2,1,15,24,67,6,27,12,15,15,23,11,11,8,1,17,21.0,33.0,2196,2490,0.4567112144102266,0.4486228813559322,161,196,67,96
2012,33,1278,55,1425,40,H,0,20,41,6,13,9,9,8,26,16,18,8,6,16,16,49,3,11,5,11,11,13,8,12,9,3,14,71.0,259.0,2224,1683,0.459696261682243,0.3872135102533172,236,184,165,65
2012,33,1280,75,1452,62,H,0,25,51,5,17,20,24,7,24,12,12,9,2,18,23,58,2,15,14,20,14,22,8,11,4,0,24,63.0,47.0,2281,2346,0.4554016620498615,0.4378265412748171,192,210,113,85
2012,33,1286,71,1167,67,H,0,20,50,3,11,28,37,9,27,10,14,7,6,21,23,53,7,19,14,24,6,25,11,15,8,2,28,281.0,240.0,1810,1977,0.40956749672346,0.4533333333333333,169,221,95,98
2012,33,1295,84,1237,79,A,0,28,45,6,11,22,35,7,28,17,21,6,7,20,27,76,5,24,20,27,24,17,11,11,13,2,23,179.0,194.0,2100,2143,0.4836814621409921,0.4393232205367561,170,196,105,85
2012,33,1300,65,1299,46,H,0,21,56,5,22,18,24,13,29,15,19,6,6,21,14,51,2,18,16,23,11,26,6,21,8,2,21,267.0,295.0,1838,1955,0.4443646805455851,0.4119076549210206,207,205,100,90
2012,33,1303,77,1296,72,A,0,27,51,7,23,16,23,5,29,12,9,4,3,13,26,71,9,24,11,15,18,22,13,8,6,1,17,339.0,336.0,1103,1644,0.4223149113660062,0.3660426081342802,80,150,31,72
2012,33,1307,76,1283,60,H,0,21,55,10,22,24,35,14,30,14,10,8,3,14,26,62,5,25,3,5,7,27,14,12,2,0,24,23.0,128.0,2453,2039,0.4576547231270358,0.4354371742906774,230,145,114,66
2012,33,1313,60,1366,58,H,0,22,45,3,10,13,17,4,21,7,10,3,6,20,21,52,2,15,14,24,12,21,11,8,2,1,17,119.0,205.0,2362,1872,0.4446831364124597,0.4156739811912225,214,195,158,95
2012,33,1316,80,1239,58,H,0,28,47,8,13,16,22,7,30,12,16,3,3,16,23,68,5,16,7,13,18,16,8,10,10,2,21,191.0,272.0,2083,1951,0.4574532287266143,0.4182464454976303,179,220,97,105
2012,33,1320,83,1161,77,H,0,25,42,8,17,25,32,3,19,13,11,9,3,17,28,55,10,20,11,13,10,19,10,13,3,2,23,76.0,38.0,2002,2243,0.4286616161616162,0.4713140037014189,181,172,60,60
2012,33,1324,86,1282,73,H,0,28,60,6,15,24,30,13,28,13,14,5,2,17,30,61,3,20,10,16,8,23,8,13,6,4,25,146.0,263.0,2470,1936,0.4532814238042269,0.4346717654557043,194,183,69,67
2012,33,1325,61,1288,53,H,0,19,52,3,19,20,28,13,22,13,18,9,0,21,19,49,1,15,14,23,12,26,11,23,10,2,23,48.0,291.0,2509,1934,0.4243018128368447,0.4294790343074968,340,191,95,130
2012,33,1326,64,1410,35,H,0,25,63,3,13,11,15,21,23,14,8,4,3,9,13,40,6,18,3,4,5,19,10,21,2,1,12,5.0,309.0,2913,1709,0.4763406940063091,0.402787456445993,281,140,125,51
2012,33,1330,69,1318,59,A,0,19,53,4,13,27,34,18,17,12,17,15,0,17,21,49,4,18,13,16,11,19,10,22,9,4,24,96.0,186.0,2162,1941,0.4050235478806907,0.42811906269791,290,246,148,119
2012,33,1331,61,1381,55,H,0,23,54,3,11,12,14,16,17,9,12,6,4,17,21,45,0,8,13,15,7,18,15,16,4,1,17,53.0,232.0,2408,1900,0.4866743916570104,0.4712566844919786,217,153,82,67
2012,33,1334,65,1429,57,H,0,21,55,6,23,17,20,19,24,17,16,7,7,18,20,61,3,18,14,20,21,15,5,13,4,2,20,279.0,142.0,1739,2081,0.4035087719298245,0.4720101781170484,142,120,50,98
2012,33,1337,73,1218,67,H,0,20,52,6,17,27,35,11,21,16,9,6,3,20,22,48,7,21,16,19,8,25,16,15,2,3,27,275.0,183.0,1660,2195,0.3976886471787899,0.4591232227488152,127,169,83,96
2012,33,1338,61,1397,56,A,0,27,64,4,12,3,9,17,21,14,6,4,2,10,23,51,4,14,6,8,7,25,13,11,3,6,16,81.0,74.0,2267,2123,0.4502732240437158,0.4361259655377302,162,176,91,134
2012,33,1342,72,1347,64,H,0,23,49,3,10,23,32,8,28,9,6,1,2,13,26,68,5,13,7,11,15,20,5,6,2,6,25,244.0,326.0,1786,1802,0.4584253127299484,0.380273321449792,123,209,49,76
2012,33,1346,83,1136,72,H,0,29,61,6,16,19,32,21,24,18,9,7,2,18,27,53,12,23,6,11,6,19,17,14,4,0,28,169.0,340.0,2208,1852,0.4254641909814323,0.4034440344403444,169,133,102,64
2012,33,1350,70,1448,62,A,0,22,45,7,16,19,25,9,20,8,12,3,6,20,22,53,3,6,15,16,12,17,11,14,4,5,20,129.0,164.0,2207,2029,0.4273907910271546,0.4271543707377557,194,162,161,142
2012,33,1352,69,1284,51,H,0,22,45,3,13,22,31,17,21,14,18,8,1,27,14,39,2,9,21,27,7,10,7,16,7,0,29,117.0,245.0,2335,2140,0.4170258620689655,0.4188679245283019,288,253,86,49
2012,33,1355,67,1442,66,A,0,20,53,9,22,18,23,11,21,14,7,7,0,14,26,54,5,16,9,13,11,26,12,13,5,4,23,64.0,162.0,2504,1815,0.4635473340587595,0.4563106796116505,214,176,60,82
2012,33,1365,71,1169,58,H,0,17,52,8,22,29,43,15,33,11,12,3,1,15,19,62,9,31,11,13,10,28,11,11,3,3,32,289.0,327.0,1921,1714,0.4042027194066749,0.3762376237623762,131,154,90,62
2012,33,1369,63,1368,61,H,1,20,53,2,8,21,28,12,30,12,18,5,0,19,21,58,4,19,15,24,11,25,8,12,11,5,20,248.0,312.0,2015,1499,0.4681647940074906,0.3977777777777778,140,157,99,91
2012,33,1375,67,1105,44,H,0,22,52,4,12,19,30,17,30,12,14,2,9,13,18,58,2,17,6,11,11,19,7,11,6,3,27,167.0,342.0,1861,1589,0.4253539253539253,0.4025695931477516,138,160,135,104
2012,33,1382,66,1138,60,A,0,24,50,4,11,14,19,6,27,17,14,9,5,18,21,58,7,22,11,15,12,24,14,16,7,4,15,82.0,88.0,2254,1997,0.4564315352697095,0.4607329842931937,186,151,133,146
2012,33,1384,73,1192,69,H,0,28,53,2,10,15,29,13,18,18,13,7,2,17,28,49,5,9,8,14,6,20,18,16,6,3,24,308.0,328.0,1763,1762,0.4585091420534458,0.4122089364380113,188,167,80,110
2012,33,1387,73,1339,53,H,0,25,48,7,17,16,22,11,19,13,11,7,3,16,20,43,3,9,10,17,8,15,7,16,4,1,19,28.0,239.0,2264,1942,0.4509692132269099,0.4263803680981595,227,141,96,85
